compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
dethiobiotin	AUTOLBMXDDTRRT-JGVFFNPUSA-N	[M-H]-	213.12447	1.977752728	1.227752728	2.727752728	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06A04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA06A04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
abscisic acid glucosyl ester	HLVPIMVSSMJFPS-VTEUUMMASA-N	[M-H]-	425.18171	2.01180638	1.26180638	2.76180638	20	negative	none				HF_Aug2019	
STREPTOZOSIN	ZSJLQEPLLKMAKR-GKHCUFPYSA-N	[M-H]-	264.0837238	2.052175017	1.552175017	2.552175017	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_47_MS-P5-C8_1_Rg70to1050-CE102040norm--S1_Run251.h5	HF_Aug2019	
cholic acid	BHQCQFFYRZLCQQ-OELDTZBJSA-N	[M-H]-	407.2803	2.069876919	1.319876919	2.819876919	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA07E02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice followed by a 2nd small peak 4. SPECTRUM: good matches except for nist which has low precision msms; STANDARD ANNOTATION: 1. SOURCE: IROA07E02 2. MZRT: m/z-rt manually verified 3. PEAK: nice followed by a 2nd small peak 4. SPECTRUM: none				HF_Aug2019	
meta-topolin	BUDWTFCZGZYQHZ-UHFFFAOYSA-N	[M-H]-	240.08908	2.09225206	1.34225206	2.84225206	20	negative	none				HF_Aug2019	
glucuronolactone	UYUXSRADSPPKRZ-SKNVOMKLSA-N	[M-H]-	175.02481	2.112434246	1.362434246	2.862434246	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but has 2 smaller peaks on tail, also should check for open ring version (spontaneous lactonolysis known to occur) 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B07 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
4-hydroxy-2-quinolone	HDHQZCHIXUUSMK-UHFFFAOYSA-N	[M-H]-	160.0404	2.133138497	1.383138497	2.883138497	20	negative	none				HF_Aug2019	
azelaic acid	BDJRBEYXGGNYIS-UHFFFAOYSA-N	[M-H]-	187.09758	2.137354128	1.387354128	2.887354128	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06A10 2. MZRT: m/z-rt manually verified 3. PEAK: nice - most likely, check MSMS 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06A10 2. MZRT: m/z-rt manually verified 3. PEAK: nice - most likely, check MSMS 4. SPECTRUM: none				HF_Aug2019	
pyridoxine	LXNHXLLTXMVWPM-UHFFFAOYSA-N	[M-H]-	168.06662	2.158057096	1.408057096	2.908057096	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01G08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01G08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: tailing 4. SPECTRUM: none				HF_Aug2019	
4-hydroxyphenylacetic acid	XQXPVVBIMDBYFF-UHFFFAOYSA-N	[M-H]-	151.04007	2.162348614	1.412348614	2.912348614	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05C01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05C01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
pyrrole-2-carboxylic acid	WRHZVMBBRYBTKZ-UHFFFAOYSA-N	[M-H]-	110.02475	2.179033888	1.429033888	2.929033888	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06E07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA06E07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
salicylic acid	YGSDEFSMJLZEOE-UHFFFAOYSA-N	[M-H]-	137.02442	2.196354854	1.446354854	2.946354854	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06D11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06D11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
2'-deoxyadenosine	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	[M-H]-	250.09456	2.213006712	1.463006712	2.963006712	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
DICLOXACILLIN SODIUM	YFAGHNZHGGCZAX-JKIFEVAISA-N	[M-H]-	468.019321	2.217082574	1.717082574	2.717082574	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_11_MS-P2-C2_1_Rg70to1050-CE205060norm--S1_Run68.h5	HF_Aug2019	
2-methylmaleic acid	HNEGQIOMVPPMNR-IHWYPQMZSA-N	[M-H]-	129.01933	2.221477332	1.471477332	2.971477332	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06A02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: none 4. SPECTRUM: perfect match to mona; STANDARD ANNOTATION: 1. SOURCE: IROA06A02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: none 4. SPECTRUM: perfect match to mona				HF_Aug2019	
SODIUM OXYBATE	SJZRECIVHVDYJC-UHFFFAOYSA-N	[M-H]-	103.0400681	2.232509346	1.732509346	2.732509346	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_5_MS-P1-C6_1_Rg70to1050-CE205060norm--S1_Run37.h5	HF_Aug2019	
2'-deoxyadenosine	OLXZPDWKRNYJJZ-RRKCRQDMSA-N	[M+acetate]-	310.11569	2.234006981	1.484006981	2.984006981	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04A01 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
GRAMICIDIN (gramicidin A shown)	ZWCXYZRRTRDGQE-UHFFFAOYSA-N	[M-2H]2-	939.5279905	2.238622624	1.738622624	2.738622624	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_21_MS-P3-C2_1_Rg70to1050-CE205060norm--S1_Run119.h5	HF_Aug2019	
DACARBAZINE	FDKXTQMXEQVLRF-ZHACJKMWSA-N	[M-H]-	181.0843329	2.242694877	1.742694877	2.742694877	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_16_MS-P2-C7_1_Rg70to1050-CE102040norm--S1_Run92.h5	HF_Aug2019	
meta-topolin riboside	CMTVBCOBYCGDJR-LSCFUAHRSA-N	[M-H]-	372.13134	2.282855661	1.532855661	3.032855661	20	negative	none				HF_Aug2019	
DIPYRIDAMOLE	IZEKFCXSFNUWAM-UHFFFAOYSA-N	[M+Cl]-	539.2866538	2.345378087	1.845378087	2.845378087	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_16_MS-P2-C7_1_Rg70to1050-CE205060norm--S1_Run93.h5	HF_Aug2019	
Scopolin	SGTCGCCQZOUMJJ-YMILTQATSA-N	[M-H]-	353.08781	2.349348104	1.599348104	3.099348104	20	negative	none				HF_Aug2019	
maleic acid	VZCYOOQTPOCHFL-UPHRSURJSA-N	[M-H]-	115.00368	2.363941787	1.613941787	3.113941787	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05B03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: much more intense than blank 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05B03 2. MZRT: m/z-rt manually verified 3. PEAK: much more intense than blank 4. SPECTRUM: perfect msms				HF_Aug2019	
2-hydroxy-4-(methylthio)butyric acid	ONFOSYPQQXJWGS-UHFFFAOYSA-N	[M-H]-	149.02779	2.443826369	1.693826369	3.193826369	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05D12 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05D12 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
AMINOSALICYLATE SODIUM	WUBBRNOQWQTFEX-UHFFFAOYSA-N	[M-H]-	152.0353171	2.456226545	1.956226545	2.956226545	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_9_MS-P1-C10_1_Rg70to1050-CE102040norm--S1_Run56.h5	HF_Aug2019	
trans-zeatin	UZKQTCBAMSWPJD-FARCUNLSSA-N	[M-H]-	218.10473	2.545659561	1.795659561	3.295659561	20	negative	none				HF_Aug2019	
Feruloyl Hexoside	JWRQVQWBNRGGPK-PMQCXRHVSA-N	[M-H]-	355.1034562	2.546163249	2.046163249	3.046163249	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-14_FeruloylHexoside_1_Rg70to1050-CE205060norm-10ugmL-S1_Run444.h5	HF_Aug2019	
Trans-zeatin-riboside	GOSWTRUMMSCNCW-HNNGNKQASA-N	[M-H]-	350.14699	2.564745192	1.814745192	3.314745192	20	negative	none				HF_Aug2019	
NAFCILLIN SODIUM	GPXLMGHLHQJAGZ-XBOMOHCESA-N	[M-H]-	413.1176668	2.628787728	2.128787728	3.128787728	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_34_MS-P4-C5_1_Rg70to1050-CE205060norm--S1_Run185.h5	HF_Aug2019	
RESERPINE	QEVHRUUCFGRFIF-MDEJGZGSSA-N	[M-H]-	607.2661049	2.631587559	2.131587559	3.131587559	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_44_MS-P5-C5_1_Rg70to1050-CE205060norm--S1_Run236.h5	HF_Aug2019	
KETOCONAZOLE	XMAYWYJOQHXEEK-NASUQTAISA-N	[M-H]-	529.1414847	2.642887106	2.142887106	3.142887106	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_25_MS-P3-C6_1_Rg70to1050-CE205060norm--S1_Run139.h5	HF_Aug2019	
3-hydroxyphenylacetic acid	FVMDYYGIDFPZAX-UHFFFAOYSA-N	[2M-H]-	303.08741	2.654318213	1.904318213	3.404318213	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06D08 2. MZRT: m/z-rt manually verified 3. PEAK: ok 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06D08 2. MZRT: m/z-rt manually verified 3. PEAK: ok 4. SPECTRUM: none				HF_Aug2019	
lyxose	SRBFZHDQGSBBOR-AGQMPKSLSA-N	[M-H]-	149.04555	2.666450637	1.916450637	3.416450637	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06H04 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06H04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: split peak 4. SPECTRUM: none				HF_Aug2019	
adenine	GFFGJBXGBJISGV-UHFFFAOYSA-N	[M-H]-	134.04722	2.677601998	1.927601998	3.427601998	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03F01 2. MZRT: m/z-rt manually verified 3. PEAK: found in both plate locations 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
alpha-hydroxyisobutyric acid	BWLBGMIXKSTLSX-UHFFFAOYSA-N	[M-H]-	103.04007	2.699973814	1.949973814	3.449973814	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02H09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice but small signal in background and only adduct at RT 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice but small signal in background and only adduct at RT 4. SPECTRUM: none				HF_Aug2019	
SULFASALAZINE	NCEXYHBECQHGNR-QZQOTICOSA-N	[M-H]-	397.0612145	2.710166937	2.210166937	3.210166937	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_46_MS-P5-C7_1_Rg70to1050-CE205060norm--S1_Run247.h5	HF_Aug2019	
xanthine	LRFVTYWOQMYALW-UHFFFAOYSA-N	[M-H]-	151.02615	2.725344	1.975344	3.475344	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01D10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice but with small r shoulder 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01D10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice but with small r shoulder 4. SPECTRUM: none				HF_Aug2019	
ribose	HMFHBZSHGGEWLO-SOOFDHNKSA-N	[M-H]-	149.04555	2.750702982	2.000702982	3.500702982	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06H05 2. MZRT: m/z-rt manually verified 3. PEAK: split peak 4. SPECTRUM: intensity too low; STANDARD ANNOTATION: 1. SOURCE: IROA06H05 2. MZRT: m/z-rt manually verified 3. PEAK: split peak 4. SPECTRUM: intensity too low				HF_Aug2019	
METHYLDOPA	CJCSPKMFHVPWAR-JTQLQIEISA-N	[M-H]-	210.0771819	2.777963371	2.277963371	3.277963371	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_33_MS-P4-C4_1_Rg70to1050-CE102040norm--S1_Run179.h5	HF_Aug2019	
2-mercaptoethanesulfonic acid (coenzyme M)	ZNEWHQLOPFWXOF-UHFFFAOYSA-N	[M-H]-	140.9685601	2.791929501	2.291929501	3.291929501	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827_NEG_MS2_RefStd-5_coenzymeM_1_Rg70to1050-CE102040norm-10ugml-S1_Run238.h5	HF_Aug2019	
rhamnose	SHZGCJCMOBCMKK-JFNONXLTSA-N	[M-H]-	163.0612	2.796993087	2.046993087	3.546993087	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: almost perfect for metatlas and nist; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
ERYTHROMYCIN ETHYLSUCCINATE	NSYZCCDSJNWWJL-YXOIYICCSA-N	[M+Cl]-	896.4779873	2.800079554	2.300079554	3.300079554	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_12_MS-P2-C3_1_Rg70to1050-CE102040norm--S1_Run72.h5	HF_Aug2019	
4-pyridoxic acid	HXACOUQIXZGNBF-UHFFFAOYSA-N	[M-H]-	182.04588	2.867960767	2.117960767	3.617960767	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice w left shoulder 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice w left shoulder 4. SPECTRUM: none				HF_Aug2019	
ethylmalonic acid	UKFXDFUAPNAMPJ-UHFFFAOYSA-N	[M-H]-	131.03498	2.872553086	2.122553086	3.622553086	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05G02 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05G02 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
uridine	DRTQHJPVMGBUCF-XVFCMESISA-N	[M-H]-	243.06226	2.888931519	2.138931519	3.638931519	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01E08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: split peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
KETOCONAZOLE	XMAYWYJOQHXEEK-NASUQTAISA-N	[M+Cl]-	565.1181627	2.890185089	2.390185089	3.390185089	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_25_MS-P3-C6_1_Rg70to1050-CE205060norm--S1_Run139.h5	HF_Aug2019	
3-hydroxybenzoic acid	IJFXRHURBJZNAO-UHFFFAOYSA-N	[M-H]-	137.02442	2.964961688	2.214961688	3.714961688	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06D01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: none 4. SPECTRUM: perfect match to mona; STANDARD ANNOTATION: 1. SOURCE: IROA06D01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: none 4. SPECTRUM: perfect match to mona				HF_Aug2019	
2-oxindole-3-acetic acid	ILGMGHZPXRDCCS-UHFFFAOYSA-N	[M-H]-	190.05097	2.971066619	2.221066619	3.721066619	20	negative	none				HF_Aug2019	
RIFAMPIN	JQXXHWHPUNPDRT-OUBGVEFFSA-N	[M-H]-	821.3978473	2.990758341	2.490758341	3.490758341	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_46_MS-P5-C7_1_Rg70to1050-CE205060norm--S1_Run247.h5	HF_Aug2019	
4-acetamidobutanoic acid	UZTFMUBKZQVKLK-UHFFFAOYSA-N	[M-H]-	144.06662	2.997952883	2.247952883	3.747952883	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
3-hydroxyphenylacetic acid	FVMDYYGIDFPZAX-UHFFFAOYSA-N	[M-H]-	151.04007	3.03656617	2.28656617	3.78656617	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06D08 2. MZRT: m/z-rt manually verified 3. PEAK: ok 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06D08 2. MZRT: m/z-rt manually verified 3. PEAK: ok 4. SPECTRUM: none				HF_Aug2019	
mandelic acid	IWYDHOAUDWTVEP-ZETCQYMHSA-N	[M-H]-	151.04007	3.045012005	2.295012005	3.795012005	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05C03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05C03 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
PENICILLIN V POTASSIUM	BPLBGHOLXOTWMN-MBNYWOFBSA-N	[M-H]-	349.0863667	3.047436707	2.547436707	3.547436707	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_38_MS-P4-C9_1_Rg70to1050-CE102040norm--S1_Run205.h5	HF_Aug2019	
adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N	[M-H]-	266.08948	3.078417516	2.328417516	3.828417516	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
3-amino-4-hydroxybenzoic acid	MRBKRZAPGUCWOS-UHFFFAOYSA-N	[M-H]-	152.03532	3.08265216	2.33265216	3.83265216	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05H06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05H06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N	[M+acetate]-	326.11061	3.091018609	2.341018609	3.841018609	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B09 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
hypoxanthine	FDGQSTZJBFJUBT-UHFFFAOYSA-N	[M-H]-	135.03123	3.102967341	2.352967341	3.852967341	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
2-hydroxybutyric acid	AFENDNXGAFYKQO-VKHMYHEASA-N	[M-H]-	103.04007	3.136991366	2.386991366	3.886991366	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
erythritol	UNXHWFMMPAWVPI-ZXZARUISSA-N	[M-H]-	121.05063	3.153607198	2.403607198	3.903607198	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03H10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA03H10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
Gibberellin A1	JLJLRLWOEMWYQK-OBDJNFEBSA-N	[M-H]-	347.15001	3.211459394	2.461459394	3.961459394	20	negative	none				HF_Aug2019	
