compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N	[M-H]-	193.07176	3.434997327	2.684997327	4.184997327	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA03H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
2-quinolinecarboxylic acid	LOAUVZALPPNFOQ-UHFFFAOYSA-N	[M-H]-	172.0404	3.439618978	2.689618978	4.189618978	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05G10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: almost perfect match to metatlas, extra fragment; STANDARD ANNOTATION: 1. SOURCE: IROA05G10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect match to metatlas, missing fragment in nist				HF_Aug2019	
gibberellin a3	IXORZMNAPKEEDV-OBDJNFEBSA-N	[M-H]-	345.13436	3.457932829	2.707932829	4.207932829	20	negative	none				HF_Aug2019	
oxymetazoline hydrochloride	WYWIFABBXFUGLM-UHFFFAOYSA-N	[M-H]-	259.1815874	3.541448922	3.041448922	4.041448922	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_40_MS-P4-C11_1_Rg70to1050-CE102040norm--S1_Run215.h5	HF_Aug2019	
ribavirin	IWUCXVSUMQZMFG-AFCXAGJDSA-N	[M-H]-	243.0734935	3.570028236	3.070028236	4.070028236	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_43_MS-P5-C4_1_Rg70to1050-CE205060norm--S1_Run231.h5	HF_Aug2019	
methicillin sodium	RJQXTJLFIWVMTO-TYNCELHUSA-N	[M-H]-	379.0969314	3.575322093	3.075322093	4.075322093	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_26_MS-P3-C7_1_Rg70to1050-CE102040norm--S1_Run143.h5	HF_Aug2019	
thioguanine	WYWHKKSPHMUBEB-UHFFFAOYSA-N	[M-H]-	166.0192902	3.707576535	3.207576535	4.207576535	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_49_MS-P5-C10_1_Rg70to1050-CE205060norm--S1_Run262.h5	HF_Aug2019	
pterin	HNXQXTQTPAJEJL-UHFFFAOYSA-N	[M-H]-	162.04213	3.712650704	2.962650704	4.462650704	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
dibucaine	PUFQVTATUTYEAL-UHFFFAOYSA-N	[M-H]-	342.2187012	3.74682064	3.24682064	4.24682064	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_19_MS-P2-C10_1_Rg70to1050-CE102040norm--S1_Run108.h5	HF_Aug2019	
2-deoxy-glucose	PMMURAAUARKVCB-CERMHHMHSA-N	[M-H]-	163.0612	3.74991142	2.99991142	4.49991142	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02C03 2. MZRT: m/z-rt manually verified 3. PEAK: right shoulder, possibly due to cyclic/linear forms and anomers 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C03 2. MZRT: m/z-rt manually verified 3. PEAK: right shoulder, possibly due to cyclic/linear forms and anomers 4. SPECTRUM: none				HF_Aug2019	
2-deoxy-glucose	PMMURAAUARKVCB-CERMHHMHSA-N	[M+acetate]-	223.08233	3.76671048	3.01671048	4.51671048	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02C03 2. MZRT: m/z-rt manually verified 3. PEAK: right shoulder, possibly due to cyclic/linear forms and anomers 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C03 2. MZRT: m/z-rt manually verified 3. PEAK: right shoulder, possibly due to cyclic/linear forms and anomers 4. SPECTRUM: none				HF_Aug2019	
n-acetyl-phenylalanine	CBQJSKKFNMDLON-JTQLQIEISA-N	[M-H]-	206.08227	3.871820572	3.121820572	4.621820572	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05C11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice, a little broad 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05C11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice, a little broad 4. SPECTRUM: perfect msms				HF_Aug2019	
2,3-dihydroxybenzoic acid	GLDQAMYCGOIJDV-UHFFFAOYSA-N	[M-H]-	153.01933	3.871827653	3.121827653	4.621827653	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05D05 2. MZRT: m/z-rt manually verified 3. PEAK: tailing, only adduct at rt 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05D05 2. MZRT: m/z-rt manually verified 3. PEAK: tailing, only adduct at rt 4. SPECTRUM: none				HF_Aug2019	
lyxose	SRBFZHDQGSBBOR-AGQMPKSLSA-N	[M-H]-	149.04555	3.930663793	3.180663793	4.680663793	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06H04 2. MZRT: m/z-rt manually verified 3. PEAK: split peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06H04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: split peak 4. SPECTRUM: none				HF_Aug2019	
arabinose	PYMYPHUHKUWMLA-WDCZJNDASA-N	[M-H]-	149.04555	3.968898778	3.218898778	4.718898778	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06G12 2. MZRT: m/z-rt manually verified 3. PEAK: weird shape probably because of anomers 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06G12 2. MZRT: m/z-rt manually verified 3. PEAK: weird shape probably because of anomers 4. SPECTRUM: none				HF_Aug2019	
xylose	SRBFZHDQGSBBOR-IOVATXLUSA-N	[M-H]-	149.04555	3.998278929	3.248278929	4.748278929	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06G01 2. MZRT: m/z-rt manually verified 3. PEAK: 1st part of split peak, likely anomers 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
creatinine	DDRJAANPRJIHGJ-UHFFFAOYSA-N	[M-H]-	112.05164	4.044118498	3.294118498	4.794118498	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01H08 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: MA - just parent; STANDARD ANNOTATION: 1. SOURCE: IROA01H08 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: MA - just parent				HF_Aug2019	
esculin	XHCADAYNFIFUHF-TVKJYDDYSA-N	[M-H]-	339.07216	4.053552638	3.303552638	4.803552638	20	negative	none				HF_Aug2019	
sphinganine	OTKJDMGTUTTYMP-ZWKOTPCHSA-N	[M+acetate]-	360.31193	4.157510846	3.407510846	4.907510846	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA07C03 2. MZRT: m/z-rt manually verified 3. PEAK: split peak all same adducts 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07C03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: split peak all same adducts 4. SPECTRUM: none				HF_Aug2019	
2,4-dihydroxypyrimidine-5-carboxylic acid	ZXYAAVBXHKCJJB-UHFFFAOYSA-N	[M-H]-	155.00983	4.178984558	3.428984558	4.928984558	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03G04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03G04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
3,4-dihydroxybenzoic acid	YQUVCSBJEUQKSH-UHFFFAOYSA-N	[M-H]-	153.01933	4.199679868	3.449679868	4.949679868	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05E05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: long tail with spike on it 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05E05 2. MZRT: m/z-rt manually verified 3. PEAK: long tail with spike on it 4. SPECTRUM: perfect msms				HF_Aug2019	
haloperidol	LNEPOXFFQSENCJ-UHFFFAOYSA-N	[M-H]-	374.1328589	4.226685914	3.726685914	4.726685914	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_25_MS-P3-C6_1_Rg70to1050-CE205060norm--S1_Run139.h5	HF_Aug2019	
choline o-sulfuric acid	WXCQAWGXWVRCGP-UHFFFAOYSA-O	[M-2H]-	182.04925	4.28313535	3.53313535	5.03313535	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLC1601 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLC1601 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
6-deoxy-galactose	SHZGCJCMOBCMKK-DHVFOXMCSA-N	[M-H]-	163.0612	4.284116875	3.534116875	5.034116875	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F02 2. MZRT: m/z-rt manually verified 3. PEAK: 3 min broad spiky peak, smaller other adduct pks at earlier rts may be cyclic/linear or anomers, deoxy glucose has exact same set of rts/adducts 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F02 2. MZRT: m/z-rt manually verified 3. PEAK: 3 min broad spiky peak, smaller other adduct pks at earlier rts may be cyclic/linear or anomers, deoxy glucose has exact same set of rts/adducts 4. SPECTRUM: none				HF_Aug2019	
erythromycin	ULGZDMOVFRHVEP-RWJQBGPGSA-N	[M+Cl]-	768.4306432	4.379842776	3.879842776	4.879842776	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_13_MS-P2-C4_1_Rg70to1050-CE102040norm--S1_Run77.h5	HF_Aug2019	
5-methylcytosine	LRSASMSXMSNRBT-UHFFFAOYSA-N	[M-H]-	124.05164	4.418371688	3.668371688	5.168371688	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03B01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
2-oxovaleric acid	KDVFRMMRZOCFLS-UHFFFAOYSA-N	[M-H]-	115.04007	4.448129315	3.698129315	5.198129315	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLC1102 2. MZRT: m/z-rt manually verified; MSMS confirmed by: mona_score 3. PEAK: nice 4. SPECTRUM: perfect; STANDARD ANNOTATION: 1. SOURCE: NMLC1102 2. MZRT: m/z-rt manually verified; MSMS confirmed by: mona_score 3. PEAK: nice 4. SPECTRUM: perfect				HF_Aug2019	
n-acetyl-methionine	XUYPXLNMDZIRQH-UHFFFAOYSA-N	[M-H]-	190.05434	4.45638157	3.70638157	5.20638157	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03E02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03E02 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
1,2-dipalmitoyl-rac-glycero-3-phosphoethanolamine	SLKDGVPOSSLUAI-UHFFFAOYSA-N	[M-H]-	690.50793	4.480491357	3.730491357	5.230491357	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA07E11 2. MZRT: m/z-rt manually verified 3. PEAK: nice preceded by a small broad peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07E11 2. MZRT: m/z-rt manually verified 3. PEAK: nice preceded by a small broad peak 4. SPECTRUM: none				HF_Aug2019	
erythromycin	ULGZDMOVFRHVEP-RWJQBGPGSA-N	[M-H]-	732.4539652	4.483399637	3.983399637	4.983399637	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_13_MS-P2-C4_1_Rg70to1050-CE205060norm--S1_Run78.h5	HF_Aug2019	
taurolithocholic acid	QBYUNVOYXHFVKC-GBURMNQMSA-N	[M-H]-	482.29457	4.493917079	3.743917079	5.243917079	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA07B11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak all same adducts 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07B11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: split peak all same adducts 4. SPECTRUM: none				HF_Aug2019	
ampicillin sodium	AVKUERGKIZMTKX-NJBDSQKTSA-N	[M-H]-	348.1023511	4.510892472	4.010892472	5.010892472	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_4_MS-P1-C5_1_Rg70to1050-CE205060norm--S1_Run32.h5	HF_Aug2019	
riboflavin	AUNGANRZJHBGPY-SCRDCRAPSA-N	[M-H]-	375.13101	4.556357991	3.806357991	5.306357991	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03H02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03H02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
4-methylcatechol	ZBCATMYQYDCTIZ-UHFFFAOYSA-N	[M-H]-	123.04515	4.624365376	3.874365376	5.374365376	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06D09 2. MZRT: m/z-rt manually verified 3. PEAK: most likely - intense and not in background 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06D09 2. MZRT: m/z-rt manually verified 3. PEAK: most likely - intense and not in background 4. SPECTRUM: none				HF_Aug2019	
2,5-dihydroxybenzoic acid	WXTMDXOMEHJXQO-UHFFFAOYSA-N	[M-H]-	153.01933	4.674176385	3.924176385	5.424176385	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect match to metatlas, almost perfect match to mona; STANDARD ANNOTATION: 1. SOURCE: IROA06A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect match to metatlas, almost perfect match to mona				HF_Aug2019	
xylose	SRBFZHDQGSBBOR-IOVATXLUSA-N	[M-H]-	149.04555	4.67455566	3.92455566	5.42455566	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06G01 2. MZRT: m/z-rt manually verified 3. PEAK: 2nd part of split peak, likely anomers 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
1,2-didecanoyl-sn-glycero-3-phosphocholine	MLKLDGSYMHFAOC-AREMUKBSSA-O	[M-H+Cl]-	600.34376	4.682707113	3.932707113	5.432707113	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05E11 2. MZRT: m/z-rt manually verified 3. PEAK: main peak - another smaller hump peak preceding 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05E11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: main peak - another smaller hump peak preceding 4. SPECTRUM: none				HF_Aug2019	
hippuric acid	QIAFMBKCNZACKA-UHFFFAOYSA-N	[M-H]-	178.05097	4.775374189	4.025374189	5.525374189	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05G01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice, 1st of two peaks this one higher intensity, check msms on other 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05G01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice, 1st of two peaks this one higher intensity, check msms on other 4. SPECTRUM: perfect msms				HF_Aug2019	
metoclopramide hydrochloride	TTWJBBZEZQICBI-UHFFFAOYSA-N	[M-H]-	298.1327786	4.809270824	4.309270824	5.309270824	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_37_MS-P4-C8_1_Rg70to1050-CE205060norm--S1_Run201.h5	HF_Aug2019	
penicillin g potassium	JGSARLDLIJGVTE-MBNYWOFBSA-N	[M-H]-	333.0914521	4.826161538	4.326161538	5.326161538	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_37_MS-P4-C8_1_Rg70to1050-CE205060norm--S1_Run201.h5	HF_Aug2019	
cytosine	OPTASPLRGRRNAP-UHFFFAOYSA-N	[M-H]-	110.03599	4.833663875	4.083663875	5.583663875	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01B10 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
formyl-methionyl peptide	PYUSHNKNPOHWEZ-RXMQYKEDSA-N	[M-H]-	176.03869	4.87192881	4.12192881	5.62192881	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
mevalonic acid	KJTLQQUUPVSXIM-UHFFFAOYSA-N	[M-H]-	147.06628	4.879457352	4.129457352	5.629457352	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06C06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA06C06 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
itaconic acid	LVHBHZANLOWSRM-UHFFFAOYSA-N	[M-H]-	129.01933	4.892973809	4.142973809	5.642973809	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06A09 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
malonic acid	OFOBLEOULBTSOW-UHFFFAOYSA-N	[M-H]-	103.00368	4.896971208	4.146971208	5.646971208	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice, but huge 4 min tail!! 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01C10 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
ribitol	HEBKCHPVOIAQTA-ZXFHETKHSA-N	[M-H]-	151.13852	4.934977219	4.184977219	5.684977219	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06F09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect metatlas, nist has missing peaks; STANDARD ANNOTATION: 1. SOURCE: IROA06F09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect metatlas, nist has missing peaks				HF_Aug2019	
allantoin	POJWUDADGALRAB-UHFFFAOYSA-N	[M-H]-	157.03671	4.943661879	4.193661879	5.693661879	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
piperacillin sodium (peak2)	IVBHGBMCVLDMKU-UVIOZBFDSA-N	[M-H]-	516.1558432	4.952507995	4.452507995	5.452507995	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_32_MS-P4-C3_1_Rg70to1050-CE102040norm--S1_Run174.h5	HF_Aug2019	
trimethobenzamide hydrochloride	FEZBIKUBAYAZIU-UHFFFAOYSA-N	[M-H]-	387.192546	4.996245326	4.496245326	5.496245326	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_48_MS-P5-C9_1_Rg70to1050-CE205060norm--S1_Run257.h5	HF_Aug2019	
aniline-2-sulfonic acid	ZMCHBSMFKQYNKA-UHFFFAOYSA-N	[M-H]-	172.00739	4.997642389	4.247642389	5.747642389	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04A11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04A11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
isoxsuprine hydrochloride	BMUKKTUHUDJSNZ-JRSKDTKFSA-N	[M-H]-	300.1605176	5.020043478	4.520043478	5.520043478	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_23_MS-P3-C4_1_Rg70to1050-CE205060norm--S1_Run129.h5	HF_Aug2019	
xylitol	HEBKCHPVOIAQTA-NGQZWQHPSA-N	[M-H]-	151.0612	5.023195217	4.273195217	5.773195217	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06F08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice w/ long tail 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
glyceraldehyde	MNQZXJOMYWMBOU-UHFFFAOYSA-N	[M-H]-	89.02442	5.040276471	4.290276471	5.790276471	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B06 2. MZRT: m/z-rt manually verified 3. PEAK: no other adducts and has small bakcground peak at same RT but is very high intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B06 2. MZRT: m/z-rt manually verified 3. PEAK: no other adducts and has small bakcground peak at same RT but is very high intensity 4. SPECTRUM: none				HF_Aug2019	
lactate 	JVTAAEKCZFNVCJ-UHFFFAOYSA-N	[M-H]-	89.02441805	5.040974189	4.540974189	5.540974189	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827_NEG_MS2_RefStd-2_lactate_1_Rg70to1050-CE102040norm-10ugml-S1_Run223.h5	HF_Aug2019	
