label	compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
SPARTEINE SULFATE	SPARTEINE SULFATE	SLRCCWJSBJZJBV-NMWPEEMBSA-N	[M+H]+	235.2168748	2.87817374	2.37817374	3.37817374	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_8_MS-P1-C9_1_Rg70to1050-CE102040norm--S1_Run49.h5	HF_Aug2019	
4-pyridoxic acid	4-pyridoxic acid	HXACOUQIXZGNBF-UHFFFAOYSA-N	[M+H]+	184.06043	2.879316895	2.129316895	3.629316895	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice w left shoulder 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice w left shoulder 4. SPECTRUM: none				HF_Aug2019	
uridine	uridine	DRTQHJPVMGBUCF-XVFCMESISA-N	[M+H]+	245.07681	2.904267971	2.154267971	3.654267971	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01E08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: new msms picked up more larger m/z frags than preivous and in nist....not sure why; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
RIFAMPIN	RIFAMPIN	JQXXHWHPUNPDRT-OUBGVEFFSA-N	[M+H]+	823.4123993	2.91130822	2.41130822	3.41130822	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_46_MS-P5-C7_1_Rg70to1050-CE205060norm--S1_Run245.h5	HF_Aug2019	
METHYLDOPA	METHYLDOPA	CJCSPKMFHVPWAR-JTQLQIEISA-N	[M]+	211.0839093	2.935521791	2.435521791	3.435521791	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_33_MS-P4-C4_1_Rg70to1050-CE102040norm--S1_Run177.h5	HF_Aug2019	
2-oxindole-3-acetic acid	2-oxindole-3-acetic acid	ILGMGHZPXRDCCS-UHFFFAOYSA-N	[M+H]+	192.06552	2.944219504	2.194219504	3.694219504	20	positive	none				HF_Aug2019	
DYCLONINE HYDROCHLORIDE	DYCLONINE HYDROCHLORIDE	BZEWSEKUUPWQDQ-UHFFFAOYSA-N	[M+H]+	290.2114551	2.977789425	2.477789425	3.477789425	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_13_MS-P2-C4_1_Rg70to1050-CE102040norm--S1_Run75.h5	HF_Aug2019	
ORPHENADRINE CITRATE (peak1)	ORPHENADRINE CITRATE (peak1)	QVYRGXJJSLMXQH-UHFFFAOYSA-N	[M+H]+	270.1852404	2.994149765	2.494149765	3.494149765	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_36_MS-P4-C7_1_Rg70to1050-CE205060norm--S1_Run193.h5	HF_Aug2019	
4-acetamidobutanoic acid	4-acetamidobutanoic acid	UZTFMUBKZQVKLK-UHFFFAOYSA-N	[M+H]+	146.08117	3.009440902	2.259440902	3.759440902	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02D07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
3-amino-4-hydroxybenzoic acid	3-amino-4-hydroxybenzoic acid	MRBKRZAPGUCWOS-UHFFFAOYSA-N	[M+H]+	154.04987	3.030862845	2.280862845	3.780862845	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05H06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA05H06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
TRIMEPRAZINE TARTRATE	TRIMEPRAZINE TARTRATE	ZZHLYYDVIOPZBE-UHFFFAOYSA-N	[M+H]+	299.1576457	3.057382562	2.557382562	3.557382562	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_47_MS-P5-C8_1_Rg70to1050-CE102040norm--S1_Run249.h5	HF_Aug2019	
adenosine	adenosine	OIRDTQYFTABQOQ-KQYNXXCUSA-N	[M+H]+	268.10403	3.059478709	2.309478709	3.809478709	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04B09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
hypoxanthine	hypoxanthine	FDGQSTZJBFJUBT-UHFFFAOYSA-N	[M+H]+	137.04579	3.080563171	2.330563171	3.830563171	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01F07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
PROMAZINE HYDROCHLORIDE	PROMAZINE HYDROCHLORIDE	ZGUGWUXLJSTTMA-UHFFFAOYSA-N	[M+H]+	285.1419956	3.088609798	2.588609798	3.588609798	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_39_MS-P4-C10_1_Rg70to1050-CE205060norm--S1_Run209.h5	HF_Aug2019	
MEPENZOLATE BROMIDE	MEPENZOLATE BROMIDE	GKNPSSNBBWDAGH-UHFFFAOYSA-N	[M]+	340.1901715	3.148968385	2.648968385	3.648968385	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_30_MS-P3-C11_1_Rg70to1050-CE102040norm--S1_Run162.h5	HF_Aug2019	
indoxyl sulfuric acid	indoxyl sulfuric acid	BXFFHSIDQOFMLE-UHFFFAOYSA-N	[M-H+2Na]+	257.98074	3.240028967	2.490028967	3.990028967	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03F11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03F11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
DIPHENHYDRAMINE HYDROCHLORIDE	DIPHENHYDRAMINE HYDROCHLORIDE	ZZVUWRFHKOJYTH-UHFFFAOYSA-N	[M+H]+	256.1695903	3.272501511	2.772501511	3.772501511	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_14_MS-P2-C5_1_Rg70to1050-CE205060norm--S1_Run81.h5	HF_Aug2019	
N-acetyl-leucine	N-acetyl-leucine	WXNXCEHXYPACJF-ZETCQYMHSA-N	[M+H]+	174.11247	3.299012235	2.549012235	4.049012235	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA06C01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA06C01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
PROCYCLIDINE HYDROCHLORIDE	PROCYCLIDINE HYDROCHLORIDE	WYDUSKDSKCASEF-UHFFFAOYSA-N	[M+H]+	288.2321905	3.337039544	2.837039544	3.837039544	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_37_MS-P4-C8_1_Rg70to1050-CE205060norm--S1_Run199.h5	HF_Aug2019	
nicotine	nicotine	SNICXCGAKADSCV-JTQLQIEISA-N	[M+H]+	163.12297	3.370840865	2.620840865	4.120840865	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05B07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: msms perfect; STANDARD ANNOTATION: 1. SOURCE: IROA05B07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: msms perfect				HF_Aug2019	
DEXTROMETHORPHAN HYDROBROMIDE	DEXTROMETHORPHAN HYDROBROMIDE	MKXZASYAUGDDCJ-NJAFHUGGSA-N	[M+H]+	272.2008904	3.374621309	2.874621309	3.874621309	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_17_MS-P2-C8_1_Rg70to1050-CE205060norm--S1_Run96.h5	HF_Aug2019	
methyl beta-galactoside	methyl beta-galactoside	HOVAGTYPODGVJG-VOQCIKJUSA-N	[M+Na]+	217.06826	3.395816277	2.645816277	4.145816277	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03H03 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03H03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
TRIFLUOPERAZINE HYDROCHLORIDE (peak2)	TRIFLUOPERAZINE HYDROCHLORIDE (peak2)	ZEWQUBUPAILYHI-UHFFFAOYSA-N	[M+H]+	408.1715794	3.422398755	2.922398755	3.922398755	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_45_MS-P5-C6_1_Rg70to1050-CE102040norm--S1_Run238.h5	HF_Aug2019	
biotin	biotin	YBJHBAHKTGYVGT-ZKWXMUAHSA-N	[M+H]+	245.09544	3.437890578	2.687890578	4.187890578	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA06E04 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06E04 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
2-quinolinecarboxylic acid	2-quinolinecarboxylic acid	LOAUVZALPPNFOQ-UHFFFAOYSA-N	[M+H]+	174.05495	3.458982736	2.708982736	4.208982736	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05G10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas, missing fragment in nist; STANDARD ANNOTATION: 1. SOURCE: IROA05G10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect match to metatlas, missing fragment in nist				HF_Aug2019	
AMITRIPTYLINE HYDROCHLORIDE	AMITRIPTYLINE HYDROCHLORIDE	KRMDCWKBEZIMAB-UHFFFAOYSA-N	[M+H]+	278.1903257	3.489227363	2.989227363	3.989227363	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_10_MS-P1-C11_1_Rg70to1050-CE102040norm--S1_Run60.h5	HF_Aug2019	
RIBAVIRIN	RIBAVIRIN	IWUCXVSUMQZMFG-AFCXAGJDSA-N	[M+H]+	245.0880455	3.529431894	3.029431894	4.029431894	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_43_MS-P5-C4_1_Rg70to1050-CE102040norm--S1_Run228.h5	HF_Aug2019	
OXYMETAZOLINE HYDROCHLORIDE	OXYMETAZOLINE HYDROCHLORIDE	WYWIFABBXFUGLM-UHFFFAOYSA-N	[M+H]+	261.1961394	3.532458761	3.032458761	4.032458761	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_40_MS-P4-C11_1_Rg70to1050-CE102040norm--S1_Run213.h5	HF_Aug2019	
ESTRADIOL	ESTRADIOL	VOXZDWNPVJITMN-PAOLREHBSA-N	[M+NH4]+	290.211453	3.541987625	3.041987625	4.041987625	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_14_MS-P2-C5_1_Rg70to1050-CE205060norm--S1_Run81.h5	HF_Aug2019	
TETRACYCLINE HYDROCHLORIDE	TETRACYCLINE HYDROCHLORIDE	OFVLGDICTFRJMM-WESIUVDSSA-N	[M+H]+	445.1605417	3.565713822	3.065713822	4.065713822	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_44_MS-P5-C5_1_Rg70to1050-CE102040norm--S1_Run233.h5	HF_Aug2019	
METHICILLIN SODIUM	METHICILLIN SODIUM	RJQXTJLFIWVMTO-TYNCELHUSA-N	[M+H]+	381.1114834	3.574666534	3.074666534	4.074666534	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_26_MS-P3-C7_1_Rg70to1050-CE205060norm--S1_Run142.h5	HF_Aug2019	
3-methyladenine	3-methyladenine	FSASIHFSFGAIJM-UHFFFAOYSA-N	[M+H]+	150.07742	3.626890498	2.876890498	4.376890498	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA06E02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA06E02 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
DIMENHYDRINATE	DIMENHYDRINATE	ZZVUWRFHKOJYTH-UHFFFAOYSA-N	[M+H]+	256.1695903	3.637169033	3.137169033	4.137169033	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_20_MS-P2-C11_1_Rg70to1050-CE205060norm--S1_Run112.h5	HF_Aug2019	
DIPHENYLPYRALINE HYDROCHLORIDE	DIPHENYLPYRALINE HYDROCHLORIDE	OWQUZNMMYNAXSL-UHFFFAOYSA-N	[M+H]+	282.1852404	3.651720471	3.151720471	4.151720471	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_15_MS-P2-C6_1_Rg70to1050-CE205060norm--S1_Run86.h5	HF_Aug2019	
2-deoxy-glucose	2-deoxy-glucose	PMMURAAUARKVCB-CERMHHMHSA-N	[M+Na]+	187.05769	3.673096785	2.923096785	4.423096785	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02C03 2. MZRT: m/z-rt manually verified 3. PEAK: right shoulder, possibly due to cyclic/linear forms and anomers 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C03 2. MZRT: m/z-rt manually verified 3. PEAK: right shoulder, possibly due to cyclic/linear forms and anomers 4. SPECTRUM: none				HF_Aug2019	
HYDROXYZINE PAMOATE	HYDROXYZINE PAMOATE	ZQDWXGKKHFNSQK-UHFFFAOYSA-N	[M+H]+	375.1833818	3.688980757	3.188980757	4.188980757	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_29_MS-P3-C10_1_Rg70to1050-CE102040norm--S1_Run157.h5	HF_Aug2019	
Caffeic Acid	Caffeic Acid	QAIPRVGONGVQAS-DUXPYHPUSA-N	[M+H]+	181.049534736	3.6912889038236423	3.1912889038236427	4.191288903823644	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20251120_JGI_LB_511319_OryNip_final_IQX_HILICZ_USHXG03362/20251120_JGI_LB_511319_OryNip_final_IQX_HILICZ_USHXG03362_POS_MS2_RefStd-2_CaffeicAcid_2_Rg70to1050-CE205060norm-20ugml-S1_Run142.h5	HF_Aug2019	
pterin	pterin	HNXQXTQTPAJEJL-UHFFFAOYSA-N	[M+H]+	164.05669	3.702565753	2.952565753	4.452565753	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05G12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
THIOGUANINE	THIOGUANINE	WYWHKKSPHMUBEB-UHFFFAOYSA-N	[M+H]+	168.0338422	3.708889762	3.208889762	4.208889762	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_49_MS-P5-C10_1_Rg70to1050-CE102040norm--S1_Run259.h5	HF_Aug2019	
IMIPRAMINE HYDROCHLORIDE	IMIPRAMINE HYDROCHLORIDE	BCGWQEUPMDMJNV-UHFFFAOYSA-N	[M+H]+	281.2012248	3.740193722	3.240193722	4.240193722	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_22_MS-P3-C3_1_Rg70to1050-CE102040norm--S1_Run121.h5	HF_Aug2019	
DIBUCAINE	DIBUCAINE	PUFQVTATUTYEAL-UHFFFAOYSA-N	[M+H]+	344.2332532	3.748818735	3.248818735	4.248818735	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_19_MS-P2-C10_1_Rg70to1050-CE102040norm--S1_Run106.h5	HF_Aug2019	
CHLORPROMAZINE HYDROCHLORIDE (peak1)	CHLORPROMAZINE HYDROCHLORIDE (peak1)	ZPEIMTDSQAKGNT-UHFFFAOYSA-N	[M+H]+	319.1030233	3.759087698	3.259087698	4.259087698	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_9_MS-P1-C10_1_Rg70to1050-CE205060norm--S1_Run55.h5	HF_Aug2019	
IPRATROPIUM BROMIDE	IPRATROPIUM BROMIDE	OEXHQOGQTVQTAT-QQLIVEQCSA-N	[M]+	332.2214717	3.76015149	3.26015149	4.26015149	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_7_MS-P1-C8_1_Rg70to1050-CE205060norm--S1_Run45.h5	HF_Aug2019	
ROBENIDINE HYDROCHLORIDE	ROBENIDINE HYDROCHLORIDE	MOOFYEJFXBSZGE-LQGKIZFRSA-N	[M+H]+	334.0620768	3.779765462	3.279765462	4.279765462	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_27_MS-P3-C8_1_Rg70to1050-CE102040norm--S1_Run146.h5	HF_Aug2019	
TETRACAINE HYDROCHLORIDE	TETRACAINE HYDROCHLORIDE	GKCBAIGFKIBETG-UHFFFAOYSA-N	[M+H]+	265.191054	3.832115584	3.332115584	4.332115584	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_43_MS-P5-C4_1_Rg70to1050-CE102040norm--S1_Run228.h5	HF_Aug2019	
N-acetyl-phenylalanine	N-acetyl-phenylalanine	CBQJSKKFNMDLON-JTQLQIEISA-N	[M+H]+	208.09682	3.88264086	3.13264086	4.63264086	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05C11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice, a little broad 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05C11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice, a little broad 4. SPECTRUM: perfect msms				HF_Aug2019	
CYCLIZINE	CYCLIZINE	UVKZSORBKUEBAZ-UHFFFAOYSA-N	[M+H]+	267.1855747	3.943331055	3.443331055	4.443331055	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_20_MS-P2-C11_1_Rg70to1050-CE102040norm--S1_Run111.h5	HF_Aug2019	
Catechin	Catechin	PFTAWBLQPZVEMU-DZGCQCFKSA-N	[M+H]+	291.08631416799994	3.948553587940829	3.448553587940829	4.448553587940829	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20251120_JGI_LB_511319_OryNip_final_IQX_HILICZ_USHXG03362/20251120_JGI_LB_511319_OryNip_final_IQX_HILICZ_USHXG03362_POS_MS2_RefStd-13_CatechinHydrate_2_Rg70to1050-CE205060norm-20ugml-S1_Run199.h5	HF_Aug2019	
NEOSTIGMINE BROMIDE	NEOSTIGMINE BROMIDE	ALWKGYPQUAPLQC-UHFFFAOYSA-N	[M]+	223.1435557	3.976232627	3.476232627	4.476232627	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_39_MS-P4-C10_1_Rg70to1050-CE205060norm--S1_Run209.h5	HF_Aug2019	
